Bin beginning,Bin ending,Measured Count,Predicted Count,Residual,A,B,Alpha,Input file/folder
0.0,9.00900900900901,7283,,,3315.300794396375,42.2,-0.011085649591814684,./RossiAlpha/sample_data/RF3-40_59min.txt
9.00900900900901,18.01801801801802,6150,,
18.01801801801802,27.027027027027028,3385,,
27.027027027027028,36.03603603603604,2401,2265.662106888456,135.33789311154396
36.03603603603604,45.04504504504504,2174,2054.331829435029,119.6681705649712
45.04504504504504,54.054054054054056,1877,1863.0875638053155,13.91243619468446
54.054054054054056,63.06306306306307,1719,1690.0202230675054,28.979776932494588
63.06306306306307,72.07207207207207,1486,1533.4021705918785,-47.40217059187853
72.07207207207207,81.08108108108108,1288,1391.6699739989979,-103.66997399899788
81.08108108108108,90.09009009009009,1196,1263.40879826915,-67.40879826915011
90.09009009009009,99.0990990990991,1039,1147.3382822179703,-108.33828221797035
99.0990990990991,108.10810810810811,963,1042.2997573508387,-79.29975735083872
108.10810810810811,117.11711711711712,876,947.2446815088553,-71.24468150885525
117.11711711711712,126.12612612612614,762,861.2241718458091,-99.22417184580911
126.12612612612614,135.13513513513513,737,783.3795326495712,-46.37953264957116
135.13513513513513,144.14414414414415,658,712.9336834523339,-54.93368345233387
144.14414414414415,153.15315315315317,618,649.1834018612062,-31.18340186120622
153.15315315315317,162.16216216216216,545,591.4923036735863,-46.49230367358632
162.16216216216216,171.17117117117118,508,539.2844902016408,-31.28449020164078
171.17117117117118,180.18018018018017,434,492.0387993906042,-58.0387993906042
180.18018018018017,189.1891891891892,433,449.28360334295564,-16.283603342955644
189.1891891891892,198.1981981981982,409,410.5921003150053,-1.5921003150053252
198.1981981981982,207.2072072072072,386,375.5780541884586,10.421945811541377
207.2072072072072,216.21621621621622,335,343.8919388864427,-8.891938886442688
216.21621621621622,225.22522522522524,340,315.2174492458,24.782550754199974
225.22522522522524,234.23423423423424,335,289.2683435156,45.73165648439999
234.23423423423424,243.24324324324326,254,265.78558596225525,-11.785585962255254
243.24324324324326,252.25225225225228,302,244.53476105743454,57.46523894256546
252.25225225225228,261.26126126126127,299,225.3037334360199,73.69626656398009
261.26126126126127,270.27027027027026,277,207.90053026475323,69.09946973524677
270.27027027027026,279.2792792792793,257,192.15142488241122,64.84857511758878
279.2792792792793,288.2882882882883,263,177.89920258154046,85.10079741845954
288.2882882882883,297.2972972972973,251,165.00159121999698,85.99840878000302
297.2972972972973,306.30630630630634,235,153.32984099594597,81.67015900405403
306.30630630630634,315.31531531531533,220,142.76743920898957,77.23256079101043
315.31531531531533,324.3243243243243,246,133.20894717758807,112.79105282241193
324.3243243243243,333.33333333333337,216,124.55894770235575,91.44105229764425
333.33333333333337,342.34234234234236,191,116.73109256833331,74.26890743166669
342.34234234234236,351.35135135135135,210,109.64724057797282,100.35275942202718
351.35135135135135,360.36036036036035,209,103.23667751029011,105.76332248970989
360.36036036036035,369.3693693693694,201,97.43541021946322,103.56458978053678
369.3693693693694,378.3783783783784,176,92.18552782624886,83.81447217375114
378.3783783783784,387.3873873873874,182,87.43462362534041,94.56537637465959
387.3873873873874,396.3963963963964,174,83.13527193788474,90.86472806211526
396.3963963963964,405.4054054054054,162,79.24455468686271,82.75544531313729
405.4054054054054,414.4144144144144,166,75.7236329693935,90.2763670306065
414.4144144144144,423.42342342342346,171,72.53735934920441,98.46264065079559
423.42342342342346,432.43243243243245,173,69.65392699899287,103.34607300100713
432.43243243243245,441.44144144144144,163,67.04455219026158,95.95544780973842
441.44144144144144,450.4504504504505,144,64.68318696109577,79.31681303890423
450.4504504504505,459.4594594594595,164,62.54625909360233,101.45374090639767
459.4594594594595,468.4684684684685,172,60.61243680534778,111.38756319465222
468.4684684684685,477.4774774774775,136,58.86241580583853,77.13758419416146
477.4774774774775,486.4864864864865,144,57.278726592344384,86.72127340765562
486.4864864864865,495.4954954954955,151,55.845560061405,95.154439938595
495.4954954954955,504.50450450450455,127,54.54860969519451,72.4513903048055
504.50450450450455,513.5135135135135,130,53.37492874737684,76.62507125262316
513.5135135135135,522.5225225225225,120,52.312801002816215,67.68719899718378
522.5225225225225,531.5315315315315,132,51.35162382100799,80.64837617899201
531.5315315315315,540.5405405405405,107,50.48180229571583,56.51819770428417
540.5405405405405,549.5495495495496,108,49.69465347426939,58.30534652573061
549.5495495495496,558.5585585585586,121,48.98231968039553,72.01768031960447
558.5585585585586,567.5675675675676,104,48.33769007533262,55.66230992466738
567.5675675675676,576.5765765765766,102,47.7543296742155,54.2456703257845
576.5765765765766,585.5855855855856,96,47.22641510914004,48.77358489085996
585.5855855855856,594.5945945945946,109,46.74867649766572,62.25132350233428
594.5945945945946,603.6036036036036,103,46.31634483646066,56.68365516353934
603.6036036036036,612.6126126126127,108,45.92510439494912,62.07489560505088
612.6126126126127,621.6216216216217,107,45.57104963373296,61.42895036626704
621.6216216216217,630.6306306306307,90,45.250646217727365,44.749353782272635
630.6306306306307,639.6396396396397,76,44.96069573482628,31.03930426517372
639.6396396396397,648.6486486486486,97,44.69830376790323,52.30169623209677
648.6486486486486,657.6576576576576,90,44.460851001427805,45.539148998572195
657.6576576576576,666.6666666666667,70,44.24596707427097,25.754032925729028
666.6666666666667,675.6756756756757,79,44.05150691768601,34.94849308231399
675.6756756756757,684.6846846846847,78,43.875529342260144,34.124470657739856
684.6846846846847,693.6936936936937,67,43.71627766008206,23.283722339917936
693.6936936936937,702.7027027027027,75,43.57216214868709,31.42783785131291
702.7027027027027,711.7117117117117,78,43.441744181727024,34.558255818272976
711.7117117117117,720.7207207207207,78,43.323721867949985,34.676278132050015
720.7207207207207,729.7297297297298,63,43.21691705513189,19.783082944868113
729.7297297297298,738.7387387387388,78,43.12026356922702,34.87973643077298
738.7387387387388,747.7477477477478,87,43.03279657133553,43.96720342866447
747.7477477477478,756.7567567567568,58,42.95364292624423,15.046357073755772
756.7567567567568,765.7657657657658,81,42.88201248639523,38.11798751360477
765.7657657657658,774.7747747747748,76,42.817190204274894,33.182809795725106
774.7747747747748,783.7837837837839,74,42.7585289944855,31.241471005514498
783.7837837837839,792.7927927927929,64,42.70544327424555,21.294556725754447
792.7927927927929,801.8018018018018,69,42.657403117837056,26.342596882162944
801.8018018018018,810.8108108108108,61,42.61392896664685,18.386071033353147
810.8108108108108,819.8198198198198,60,42.57458684199517,17.42541315800483
819.8198198198198,828.8288288288288,52,42.538984012963816,9.461015987036184
828.8288288288288,837.8378378378379,72,42.50676507597812,29.493234924021877
837.8378378378379,846.8468468468469,49,42.47760840700741,6.522391592992591
846.8468468468469,855.8558558558559,54,42.451222950968145,11.548777049031855
855.8558558558559,864.8648648648649,50,42.427345316280196,7.572654683719804
864.8648648648649,873.8738738738739,59,42.40573714557273,16.59426285442727
873.8738738738739,882.8828828828829,58,42.38618273629287,15.613817263707134
882.8828828828829,891.8918918918919,46,42.36848688746508,3.6315131125349183
891.8918918918919,900.900900900901,41,42.35247295110658,-1.3524729511065772
900.900900900901,909.90990990991,59,42.33798106884707,16.66201893115293
909.90990990991,918.918918918919,61,42.32486657615011,18.675133423849893
918.918918918919,927.927927927928,52,42.31299855820606,9.687001441793939
927.927927927928,936.936936936937,58,42.30225854308121,15.697741456918791
936.936936936937,945.9459459459459,46,42.29253931907717,3.7074606809228285
945.9459459459459,954.954954954955,52,42.28374386449517,9.716256135504828
954.954954954955,963.963963963964,47,42.27578437912146,4.724215620878539
963.963963963964,972.972972972973,38,42.26858140776577,-4.268581407765772
972.972972972973,981.981981981982,38,42.26206304710364,-4.262063047103638
981.981981981982,990.990990990991,52,42.25616422790479,9.74383577209521
990.990990990991,1000.0,36,,
