Time difference,Weighted Count,Uncertainty,Predicted Count,A,B,Alpha,Input file/folder,Number of folders
4.504504504504505,2462.0,161.9190469888511,,1039.7415645511142,24.4,-0.006412776345861348,/Users/maxtennant/Dropbox (University of Michigan)/20210322_06_RF3-42_CF_OS_run1_60min_0947,10
13.513513513513514,2123.0,98.43779761859771,
22.52252252252252,1323.0,105.73026477262266,
31.531531531531535,1130.0,155.92020751368668,873.7937044386939
40.54054054054054,937.0,150.55822055861904,826.1124850960756
49.54954954954955,943.0,85.7710129744698,781.1078792792206
58.558558558558566,880.0,126.31530214330944,738.62963370046
67.56756756756756,733.0,112.45245909074444,698.5359296295376
76.57657657657657,751.0,122.87753614428024,660.6929094147274
85.58558558558558,744.0,129.28865207571604,624.9742295829697
94.5945945945946,664.0,95.12564790259717,591.2606390269939
103.6036036036036,568.0,82.56983576208553,559.4395808711598
112.61261261261261,527.0,78.32269431297958,529.404816686795
121.62162162162163,479.0,85.17302650748323,501.0560718024257
130.63063063063063,453.0,65.83649781424012,474.2987005247314
139.63963963963965,425.0,54.822947344661756,449.04337015251645
148.64864864864867,424.0,51.8973345494095,425.20576272874695
157.65765765765767,351.0,32.12821536005731,402.70629353491313
166.66666666666669,320.0,49.21607686744466,381.4698453878771
175.67567567567568,344.0,83.82521498133285,361.425517852126
184.6846846846847,290.0,67.65927710061479,342.5063905301426
193.69369369369372,268.0,52.025634707004464,324.6492996406126
202.7027027027027,278.0,63.90965845976996,307.79462713854565
211.71171171171173,239.0,53.63456596884761,291.8861016732644
220.72072072072075,251.0,48.40798832148815,276.8706107197341
229.72972972972974,267.0,43.474130238568314,262.6980232560118
238.73873873873876,259.0,60.818491340125235,249.32102239480238
247.74774774774778,206.0,31.692971530679234,236.69494741034083
256.7567567567568,180.0,59.441848333756695,224.7776446331895
265.76576576576576,174.0,41.15013163202924,213.52932671514458
274.7747747747748,205.0,44.03281604540969,202.91243979438983
283.7837837837838,174.0,39.496835316263,192.89153811741423
292.7927927927928,150.0,31.269438398822867,183.43316569910132
301.80180180180184,179.0,50.870205206759074,174.5057446259008
310.81081081081084,158.0,43.919117578668285,166.0794696291673
319.8198198198198,161.0,50.21066730398144,158.1262085766871
328.8288288288289,126.0,40.05551702879947,150.6194085501724
337.83783783783787,168.0,33.59894178227774,143.5340071951513
346.84684684684686,132.0,26.997942308422115,136.8463490472835
355.85585585585585,137.0,26.267851073127396,130.5341065557486
364.8648648648649,133.0,34.00980250849256,124.57620554003327
373.8738738738739,140.0,45.46060565661952,118.95275483124564
382.8828828828829,133.0,39.73523485382827,113.64497986305616
391.89189189189193,97.0,40.565447804203465,108.63515999055073
400.9009009009009,116.0,27.568097504180447,103.90656932772711
409.9099099099099,118.0,50.0666222813829,99.44342090611309
418.91891891891896,99.0,26.4365067451978,95.23081396807439
427.92792792792795,94.0,25.03331114069145,91.25468421884372
436.93693693693695,93.0,35.605867181937555,87.50175687118141
445.945945945946,108.0,43.15347288715269,83.95950232590232
454.954954954955,93.0,25.40778533354601,80.61609434030251
463.963963963964,94.0,17.76388345929897,77.46037054482584
472.972972972973,97.0,31.989581637360203,74.48179517615112
481.981981981982,86.0,29.514591494904874,71.67042390227974
490.990990990991,75.0,16.49915822768611,69.01687062218733
500.00000000000006,81.0,26.853512081497108,66.51227612919706
509.00900900900905,84.0,30.623157540948938,64.14827853345307
518.018018018018,71.0,23.78141197564929,61.91698534474561
527.027027027027,74.0,25.03331114069145,59.81094712248362
536.036036036036,81.0,29.23088169119167,57.82313260484156
545.0450450450451,87.0,24.966644414765344,55.946905234046504
554.0540540540541,64.0,24.12928142780514,54.17600099943202
563.063063063063,69.0,31.78049716414141,52.504507524285344
572.072072072072,52.0,25.733678754158376,50.92684432666691
581.081081081081,70.0,14.142135623730951,49.437744188300414
590.09009009009,52.0,26.583202716502512,48.03223556933126
599.099099099099,62.0,41.041983924323695,46.70562601024306
608.1081081081081,54.0,15.05545305418162,45.45348646551727
617.1171171171171,50.0,25.38591035287969,44.27163651673226
626.1261261261261,64.0,19.55050439815357,43.15613041573374
635.1351351351351,40.0,17.638342073763937,42.103243911280146
644.1441441441441,29.0,19.692073983655906,41.10946181518203
653.1531531531531,49.0,19.692073983655906,40.17146626642376
662.1621621621622,33.0,14.181364924121764,39.286125654085446
671.1711711711712,39.0,18.52925614624973,38.45048416208347
680.1801801801802,52.0,24.404006956964167,37.66175190082307
689.1891891891892,45.0,17.159383568311668,36.917295592816416
698.1981981981982,55.0,20.13840995599095,36.214629781169165
707.2072072072071,39.0,24.698178070456937,35.551408531583824
716.2162162162161,39.0,27.668674625929512,34.92541760017592
725.2252252252252,29.0,12.866839377079188,34.33456704095462
734.2342342342342,31.0,13.70320319406298,33.77688422828681
743.2432432432432,43.0,22.135943621178654,33.25050727104913
752.2522522522522,48.0,19.32183566158592,32.75367879648066
761.2612612612612,52.0,20.439612955674523,32.28474008298267
770.2702702702702,25.0,12.692955176439845,31.842125522277083
779.2792792792793,39.0,16.6332999331662,31.42435739243499
788.2882882882883,31.0,11.00504934614612,31.030040924324403
797.2972972972973,27.0,18.287822299126937,30.6578596450057
806.3063063063063,26.0,14.29840705968481,30.30657098252848
815.3153153153153,31.0,13.703203194062976,29.975002117455723
824.3243243243243,34.0,20.655911179772886,29.662046067265038
833.3333333333334,29.0,17.919573407620813,29.366657990554447
842.3423423423424,27.0,24.06010991015812,29.08785169871374
851.3513513513514,26.0,17.126976771553505,28.8246963634152
860.3603603603603,34.0,11.737877907772674,28.576313408931323
869.3693693693693,27.0,14.944341180973264,28.341873578904135
878.3783783783783,23.0,14.944341180973264,28.120594167773103
887.3873873873873,19.0,11.97218999737865,27.911736407618534
896.3963963963964,27.0,11.595018087284057,27.714603001696048
905.4054054054054,21.0,8.755950357709132,27.528535796427544
914.4144144144144,18.0,13.984117975602022,27.352913584076354
923.4234234234234,23.0,12.516655570345725,27.18715002877053
932.4324324324324,25.0,11.785113019775793,27.030691708950023
941.4414414414414,23.0,19.465068427541908,26.88301626970228
950.4504504504505,31.0,17.288403306519918,26.74363067881754
959.4594594594595,22.0,15.491933384829668,26.61206958074155
968.4684684684685,31.0,13.703203194062976,26.48789374293007
977.4774774774775,27.0,11.595018087284057,26.370688589418226
986.4864864864865,26.0,12.649110640673518,26.260062816708807
995.4954954954954,16.0,12.649110640673518,26.15564708735848
